||Mike Cooper||||||||||McKinley||||||Spirit Of The West|||||||
|Philip Boulding|April Cope||||||||||Mary McLaughlin||||||Spirogyra|||||||
|Bourcier Julin & Wolff|Rene Corbin||||||||||Don McLean||||||Colin Spring|||||||
|Robin Huw Bowen|Erin Corday||||||||||Mark McLelland||||||Springfields|||||||
|Bryan Bowers|Cordelia's Dad||||||||||Grant McLennan||||||Bruce Springsteen|||||||
|The Bowhouse Quintet|Arthur Cormack||||||||||Rory McLeod||||||Daithi Sproule|||||||
|Gill Bowman|||||||||||Noel McLoughlin||||||Spyder|||||||
|Max Boyce|Joseph Cormier||||||||||Katie McMahon||||||Puvalur Srinivasan|||||||
|Boys Of The Isle|||||||||||Tony McManus|||||||||||||
|Boys Of The Lough|Gary Cornelius||||||||||El McMeen||||||Isla Saint Clair|||||||
|Marian Bradfield|Corries ; http://www.corries.com||||||||||James McMurtry||||||Bridget Saint John|||||||
|Mark J. Bradlyn|Jim Cosgrove||||||||||Adam McNaughtan||||||St. Patrick's Day Celebration|||||||
|Mike Brady|Elizabeth Cotten||||||||||Brian McNeill|||||||||||||
|Paul Brady ; http://www.paulbrady.com/|Cottonwood||||||||||Bob McQuillen||||||Stackridge|||||||
|Brady/Browne/Irvine/Lunny/Moll|Mary Coughlan||||||||||Felix McTeigue||||||Stage 1|||||||
|Billy Bragg|Phil Coulter ; http://www.philcoulter.com/||||||||||Ralph McTell||||||Jeanie Stahl|||||||
|Leslie Braly|||||||||||John McVey||||||Chris Stamey|||||||
|Oscar Brand|William Coulter||||||||||Jack E. McAuley||||||Dave Stamey|||||||
|The Brandywine Singers|Country Gentlemen||||||||||Frank McCaffrey|||||||||||||
|Brass Monkey|Country Music Hall Of Fame (Series)||||||||||Eamon McCann||||||Peter Stampfel|||||||
|Mary Cay Brass|Coupe Cloue||||||||||Charlie McGettigan||||||Stanley Brothers (Tribute)|||||||
|Jean Bratman|Courtney C. Patty||||||||||Mcgilligan's Party Band||||||Ralph Stanley|||||||
|Brave Boys|Dave Cousins||||||||||Kenneth McKellar||||||Annette Stapleton|||||||
|Noel Brazil|Cox Family||||||||||Lori McKenna||||||Orrin Star|||||||
|Maire Breatnach|||||||||||Jacqui Mcshee ; http://www.jacquimcshee.co.uk/||||||Starboard List|||||||
|Andy Breckman|Doug Cox||||||||||||||||Stark Raving Chandler|||||||
|Maire Brennan|Kevin Coyne||||||||||Meaantezet||||||Starlight Express (Related Recordings)|||||||
|Seamus Brett|Craig Thrasher and the Sacandaga String Band||||||||||James William Meador III||||||Andy Statman|||||||
|Brian Lillie|Craobh Rua||||||||||Russell Means||||||Stealin' Horses|||||||
|Brave Old World ; http://braveoldworld.com|Dan Crary||||||||||James Mee||||||Michael Stearns|||||||
|Anne Briggs|Crasdant||||||||||Melanie||||||Jody Stecher|||||||
|Bright Blue Gorilla|The Cream Of New Irish Music (Series)||||||||||Melanie Zipin and the Z Factor||||||Steeleye Span|||||||
|Bright Morning Star|Creedence Clearwater Revival (Tribute)||||||||||Mary Melena||||||Stephen Wade|||||||
|Suzanne Brindamour|Kim Criswell||||||||||Jeff Mellin||||||Craig Stephen|||||||
|Luke Brindley|Jim Croce||||||||||Mellow Candle||||||Steppin' In It|||||||
|Bring It On Home (Series)|Valerie & Walter Crockett||||||||||Mellstock Band||||||Steve & Jenny Moss|||||||
|Kevin Briody|Carrie Crompton||||||||||Melodies Of Ireland||||||Steve Goodman (Tribute)|||||||
|Kate Brislin|Andrew Cronshaw||||||||||Melting Hopefuls||||||Steve Pepper Band|||||||
|Bristol Brothers|Crooked Jades||||||||||Mike Meltzer||||||Steve Schuch And The Night Heron Consort|||||||
|Broadside Electric|Crosby/Stills/Nash (Tribute)||||||||||Memories Of Ireland||||||Jonathan Stevens|||||||
|Paul Brock|Mike Cross ; http://www.mikecross.com||||||||||Men Of Faith||||||Mark Stevens|||||||
|Geraldine Brockwell|J.D. Crowe & The New South||||||||||Sweeney's Men||||||Savourna Stevenson|||||||
|Adam Brodsky ; http://www.adambrodsky.com/|Jimmy Crowley||||||||||D.L. Menard||||||Al Stewart|||||||
|Chuck Brodsky|Ian Cruickshank||||||||||Lydia Mendoza||||||Andy Stewart|||||||
|Broken Arrow|Cruiskeen||||||||||Pat Mendoza||||||Andy M. Stewart|||||||
|David Bromberg ; http://www.davidbromberg.net/|Cry Cry Cry||||||||||Sowah Mensah|||||||||||||
|Jonatha Brooke|Cucanandy||||||||||Merzbow||||||John Stewart ; http://www.chillywinds.com/|||||||
|Garth Brooks (Tribute)|Cul De Sac||||||||||Meta||||||Margaret Stewart|||||||
|Big Bill Broonzy|Cullen||||||||||Metamora||||||Nancy Stewart|||||||
|Brothers Four|||||||||||Reg Meuross||||||Wendy Stewart|||||||
||Cumberland Three||||||||||Mevlevi Ensemble||||||Stewart/Cunningham/Lunny|||||||
|Kafala Brothers|Chris Cunningham||||||||||Mexico||||||Don Stiernberg|||||||
|Louvin Brothers|David Cunningham||||||||||Meav Ni Mhaolchatha||||||Stockton's Wing|||||||
|The Stanley Brothers|Deirdre Cunningham||||||||||||||||Kim Stockwood|||||||
|Bruce Broughton|John Cunningham||||||||||The Michael Dickes Band||||||Stone Cupid with Julie Christensen|||||||
|David Brown|Johnny Cunningham||||||||||||||||Gordon Stone|||||||
||Phil Cunningham||||||||||Walt Michael||||||Stonehaven Pipe Band|||||||
|Greg Brown ; http://www.gregbrown.org/|Sam Cunningham||||||||||John Michaels||||||The Story|||||||
|Herschel Brown|Eamonn Curran||||||||||Mick Moloney & Eugene O'Donnell||||||Stinson, Mike  |||||||
|Hollis Brown|Glen Curtin||||||||||Steve Middleton||||||George Strait (Tribute)|||||||
|Paul Brown|Catie Curtis ; http://www.catiecurtis.com/||||||||||Midvinter||||||Billy Strange|||||||
|Peter Stone Brown|Cusan Tan||||||||||Mike Judge & Old Smoke||||||Charlie Strater|||||||
|Robert U. Brown|Ivor Cutler||||||||||Mike West||||||Strawbs|||||||
|Kirk Browne|Cynthia||||||||||Milagro Saints||||||Grant Street|||||||
|Louis Browne|Cythara||||||||||Lynn Miles||||||Susan Streitwieser|||||||
|Ronnie Browne|||||||||||Milladoiro||||||Strength In Numbers|||||||
|David Broza|Tracy Chapman ; http://www.tracychapman.com/||||||||||Will Millar||||||Dee Strickland Johnson (AKA Buckshot Dot)|||||||
|Evan Brubaker|Steve Conn ; http://www.steveconn.com/||||||||||Bill Miller ; http://www.billmiller.net/||||||David James Stuart|||||||
|Bruce Springsteen (Tribute)|Jesse Cook ; http://www.jessecook.com/||||||||||Dale Miller||||||Sturbridge Village Musicians|||||||
|Ian Bruce|||||||||||Ed Miller ; http://www.songsofscotland.com/||||||Chuck Suchy|||||||
|Brute|||||||||||Jo Miller||||||Del Suggs|||||||
|Nancy Bryan|Cagle, Chris ||||||||||Mitch Miller||||||Dick Suhay|||||||
|Steve Bryant|Cal Stage & the Smokin Guns ||||||||||||||||Sukay|||||||
|Kim Buchanan|Caldwell, Russ ||||||||||Rodney Miller||||||Ben Sullivan|||||||
|Chris Bucheit|Campbell, Zane ||||||||||Todd Miller||||||Maireid Sullivan|||||||
|Charlie Bucket|Canadian Rose ||||||||||Chris Mills||||||Summer Droit|||||||
|Betty Buckley|Carly Marie||||||||||Gregg Miner||||||Northern Sunita / Gael|||||||
|Jeff Buckley|Carroll, Jason Michael ||||||||||Kate Miner||||||Sunny Waters|||||||
|Richard Buckner|Carter, Tereas ||||||||||Aine Minogue||||||Sunplug'd|||||||
|Bud & Travis|Cartwright, Lionel  ||||||||||Minstrel Banjo Style||||||Sunshine Skiffle Band|||||||
|Buddy System|Casas, Fernand ||||||||||Minstrel Boy||||||Suran Song in Stag|||||||
|Buddy Thomas|Cash Brothers ||||||||||Mishi Donovan||||||Susan's Room|||||||
|Bug Candy|Cash O'Riley and the Down Right Daddies ||||||||||Misty River||||||Sutherland Brothers|||||||
|Chris Buhalis|Cash, June Carter ||||||||||Kevin Mitchell||||||Pete Sutherland|||||||
|Sandy Bull|Challengers, The ||||||||||Tom Mitchell||||||Suzy K|||||||
|Robin Bullock|Chapel, Donna ||||||||||Barry Mitterhoff||||||Boogaloo Swamis|||||||
|Bumblebees|Chapman, Marshall ||||||||||Katsuyuki Miyazaki||||||Swamp Mama Johnson|||||||
|Joel W. Bunkowske|Cheyenne Country ||||||||||Derek Mo||||||Swan Dive|||||||
|Bunny Sings Wolf|Chimney Rock Band ||||||||||Hugh Moffatt||||||Swan River Trio|||||||
|Burach|Chitsey, Chris||||||||||Katy Moffatt||||||Hudson Swan Band|||||||
|Janet Burgan|Church, Lorrie ||||||||||Larry Mohr||||||Dave Swarbrick|||||||
|Todd Burge|Cigar Store Indians ||||||||||Patrick Molard||||||Ed Sweeney|||||||
|John Burgess|Cimmaron  ||||||||||Molasses Creek||||||Sweet Honey In The Rock|||||||
|Kevin Burke (Celtic)|Clark Family Experience ||||||||||Matt Molloy||||||Cara Swinney|||||||
|Joe Burke|Clear Creek Band ||||||||||Molly O'Day|||||||||||||
|Burke/Cooney/Corcoran|Clowers, Tammy ||||||||||Mollys|||||||||||||
|Burke/Lennon|Coffey, Kellie ||||||||||Mick Moloney||||||Jimmy Sturr ; http://www.jimmysturr.com|||||||
|Burlington Coffeehouse (Series)|Collins, Anne Marie ||||||||||Paddy Moloney|||||||||||||
|Burning Bush|Connors, Stompin' Tom  ||||||||||Moloney/Mulvihill/Mccomiskey|||||||||||||
|Burns Sisters|Cook, Elizabeth ||||||||||Moloney/O'Connell/Keane|||||||||||||
|Brent Burns|||||||||||Moloney/O'Donnell/Egan|||||||||||||
|Jeannie Burns|||||||||||Molten Mike||||||Saddle Up & Boogie |||||||
|Jethro Burns|||||||||||Joe Monahan||||||Sahm, Doug |||||||
|Howie Bursen|Corr, Wayne ||||||||||Edward Monett||||||Salestrom, Jim |||||||
|Bursen/Rogers|County Line Country ||||||||||Monroe Brothers||||||Sasaki, Hank |||||||
|Margie Butler|Cowboy Envy ||||||||||Bill Monroe||||||Satcher, Leslie  |||||||
|Buttons & Bows|Cows With Guns ||||||||||Carol Montag||||||Savannah |||||||
|Buy Me Bring Me Take Me: (Series)|Crisman, Darin ||||||||||Montana Tunesmith||||||Schnipp, W.W. |||||||
|Buzz|Crooks and Nannies ||||||||||Mario Montez||||||Sears, Chris |||||||
|Jane Byaela|Cruise, Karen ||||||||||Monte Montgomery||||||Seidel, Martie |||||||
|Geoff Byrd|Cryner, Bobbie  ||||||||||Fred Moolten||||||Shadow Canyon Band |||||||
|Jerry Byrd|Cumbee, Sharon ||||||||||The Moon||||||Shake Russell Band |||||||
||||||||||||Gordon Mooney||||||Shayne, Bryan |||||||
||||||||||||Moonstruck||||||Shayne, Karen |||||||
|Breewer & Shipley ; http://www.brewerandshipley.com/|||||||||||Christy Moore||||||Shelton, Blake |||||||
|Tim Buckley ; http://www.timbuckley.com/|||||||||||Dave Moore||||||Shepherd, Thom |||||||
|Buckwheat Zydeco ; http://www.buckwheatzydeco.com/|||||||||||Hamish Moore||||||Silvertones, The |||||||
||||||||||||Hunter Moore||||||Simmons, Chad |||||||
||Cage, Bobby ; http://www.bobbycage.com/||||||||||Rebecca Moore||||||Simon, Brenda |||||||
||Cal Stage & the Smokin Guns ; http://www.calstage.net/"||||||||||Moore/Lee||||||Sims, Tanya |||||||
|Baker, Angela |Caldwell, Russ ; http://www.russcaldwell.com/||||||||||Max Morath||||||Six Pac |||||||
|Baker, Beverly|Call of the West ; http://www.callofthewest.net/||||||||||Craig Moreau||||||Six String Eric and His Lazy Ranch Hands |||||||
|Baker, Clay and the Texas Honky Tonk Band |Carroll, Jason Michael ; http://www.jasonmcarroll.com/||||||||||Frank Morey||||||SixWire |||||||
|Ball, David |Carver, Katzi ; http://www.katzi.com/||||||||||Frank Morgan||||||Sixwire |||||||
|Barnard and Brohm |Cary, Caitlin ; http://www.caitlincary.com/||||||||||Geof Morgan||||||Slayton, Marty |||||||
|Barnshakers, The |Case Hardin ; http://www.casehardin.com/||||||||||Meli'sa Morgan||||||Slickerbilly |||||||
|Barnstompers, The |Cash Brothers ; http://www.cashbrothers.com/||||||||||Robin Morning||||||Slim Dusty |||||||
|Barrett, Oliver |Challengers, The ; http://www.thechallengersband.com/||||||||||Don Morrell||||||Smith, Anthony |||||||
|Beats Walkin' |Chandler, Cori ; http://www.corichandler.com/||||||||||Ennio Morricone||||||Smith, Bobby Earl |||||||
|Beaumont, Stephanie|Chapel, Donna ; http://www.donnachapel.com/||||||||||R.B. Morris||||||Smith, Margo |||||||
|Bella, Mike|Chappell, Amye ; http://www.amychappell.com/||||||||||Fred Morrison||||||Smith, Yvonne |||||||
|Betty Dillon |Charlie Boston Band, The ; http://www.laramusic.co.uk/||||||||||Theresa Morrison||||||Smokie |||||||
|Bickhardt, Craig |Charlie Waller & The Country Gentlemen ; http://www.charliewaller.net/||||||||||Van Morrison||||||Smokin |||||||
|Big Stone Pleasure Country Band |Chitsey, Chris ; http://www.chrischitsey.com/||||||||||Willie Morrison||||||Sommers, John |||||||
|Big Train Country Music |Chris Gaffney and the Cold Hard Facts ; http://www.thecoldhardfacts.com/||||||||||Bill Morrissey||||||Sour Belly Trio |||||||
|BitterSweet band |Church, Lorrie ; http://www.lorriechurch.com/||||||||||Kendall Morse||||||Southern Persuasion |||||||
|Black Water Band |Cigar Store Indians ; http://www.cigarstoreindians.com/||||||||||Pete Morton||||||Southern Winds Band, The |||||||
|Black, Beth |Clark Family Experience ; http://www.halseyrecords.com/||||||||||Lisa Moscatiello||||||Southland Band  |||||||
|Black, Lisa Hartman |Clear Creek Band ; http://www.clearcreekband.com/||||||||||Moscow Nights||||||Souvenirs, The |||||||
|Blair, Jamie|Cleaves, Slaid ; http://www.slaid.com/||||||||||Joseph Moskowitz||||||Speidel, Goodrich, Goggin and Lille (SGGL) |||||||
|Blair, Maverick |Clowers, Tammy ; http://www.tammyclowers.com/||||||||||Bob Moss||||||St. Denis, Joe and Edna |||||||
|Boland, Victoria |Cluster Pluckers ; http://www.clusterpluckers.com/||||||||||Jonell Mosser||||||Stacey, Michael |||||||
|Bolchi, Anchise |Coal Palace Kings ; http://www.coalpalacekings.com/||||||||||Angela Motter||||||Stampeders, The |||||||
|BR5 49 |Cockman Family, The ; http://www.cockmanfamily.com/||||||||||||||||Star Room Boys |||||||
|Bramlett, Bonnie |Code Blue Bluegrass Band ; http://www.codeblue-bluegrass.com/||||||||||Mountain Music Collection (Series)||||||Stateline |||||||
|Brent Mitchell Band |Confederate Railroad ; http://www.confederaterailroad.net/||||||||||Mountain Stage (Series)||||||Steele, Duane |||||||
|Bresh, Thom |Conklin, Geoff ; http://www.geoffconklin.com/||||||||||Mouth Music||||||Steiner, Tommy Shane |||||||
|Breze, Aldo |Cook, Elizabeth ; http://www.elizabeth-cook.com/||||||||||Moving Cloud||||||Steinke, Ric and Linda Hausler |||||||
|Britt, Peter  |Copperhead ; http://www.copperheadband.com/||||||||||Moving Hearts||||||Stephens, Tracy |||||||
|Brock, Brad & The Renegades |Corb Lund Band, The ; http://www.corblundband.com/||||||||||Moving Violations||||||Steve Stewart & Spirit Of The West |||||||
|Brody, Lane |Cory Morrow Band, The ; http://www.corymorrow.com/||||||||||Moxy Fruvous||||||Stewart, Wynn |||||||
|Brown, Baylie |County Line Country ; http://www.countylinecountry.com/||||||||||Tim Moyer||||||Stop The Truck |||||||
|Brown, Brad |Cowboy Envy ; http://www.cowboyenvy.com/||||||||||Mr. Mole||||||Stott, Amanda |||||||
|Buchanan, Colin |Cows With Guns ; http://www.cowswithguns.com/||||||||||Muckle Sangs||||||Straight From The Heart |||||||
|Buck, Shawn |Creosote ; http://www.creosotemusic.com/||||||||||Ann Mayo Muir||||||Stringfellow, Pete T. |||||||
|Bulls Eye |Cruise, Karen ; http://www.karencruise.com/||||||||||Mick Mulcahy||||||Stuart, Marty |||||||
|Burgess, Dave |Cumbee, Sharon ; http://www.sharoncumbee.com/||||||||||Geoff Muldaur||||||Suzy Bogguss |||||||
|Burnett, T Bone |Currington, Billy ; http://www.billycurrington.com/||||||||||Mulhaire/Connolly/Coen|||||||||||||
|Burns, Brian |||||||||||Peter Mulvey|||||||||||||
|Bushwackers, The |||||||||||Brendan Mulvihill|||||||||||||
|Buttless Chaps |||||||||||Mumble & Peg|||||||||||||
|Bynum, Hal  |||||||||||Donnie Munro|||||||||||||
||||||||||||Michael Martin Murphey|||||||||||||
||||||||||||Al Murphy|||||||||||||
|Bag Boys ; http://www.bagboys.com/|||||||||||Colm Murphy|||||||||||||
|Baker, Angela ; http://www.angelabaker.com/|||||||||||Donna Murphy|||||||||||||
|Baker, Beverly ; http://www.beverlybaker.com/|||||||||||Julie Murphy|||||||||||||
|Ball, Danney : http://www.danneyball.com/|||||||||||Kaz Murphy|||||||||||||
|Ball, David ; http://www.davidball.com/|||||||||||Pat Murphy|||||||||||||
|Ballew, Michael ; http://www.michaelballew.com/|||||||||||Willie Murphy|||||||||||||
|Banjo Dan and the Mid-Nite Plowboys ; http://www.banjodan.com/|||||||||||Anna Murray|||||||||||||
|Barnard and Brohm ; http://www.barnardandbrohm.com/|||||||||||Music & Dances From Old Irelan|||||||||||||
|Barrett, Oliver ; http://www.oliverbarrettcountry.co.uk/|||||||||||Music & Song Of Edinburgh|||||||||||||
|Bates, Doc ; http://www.docbates.com/|||||||||||Music & Song Of Scotland|||||||||||||
|Batteries Not Included Bluegrass Band ; http://www.bnibluegrass.com/|||||||||||The Music Class|||||||||||||
|Be Good Tanyas ; http://www.begoodtanyas.com/|||||||||||Music For The Wearin' Of The G|||||||||||||
|Beats Walkin'; http://www.beatswalkin.com/||||||||||||||||||||||||
|Beaumont, Stephanie ; http://www.stephaniebeaumont.com/|||||||||||Music Of Ireland|||||||||||||
|Bell, Vince ; http://www.vincebell.com/|||||||||||Music Of Scotland|||||||||||||
|Bentley, Dierks ; http://www.dierks.com/|||||||||||Music Of The Jewish People (Pro Arte Series)|||||||||||||
|Berry, John ; http://www.johnberry.net/|||||||||||Music Of The Tatar People|||||||||||||
|Berrypickers, The ; http://www.berrypickers.com/|||||||||||Music Songs & Dances Of Britta|||||||||||||
|Betty Dillon ; http://www.BettyDillon.com/|||||||||||Music and Dance of the Andes Inca Son|||||||||||||
|Bickhardt, Craig ; http://www.craigbickhardt.com/|||||||||||Music for Little People|||||||||||||
|Big Earl's Barbecue ; http://www.bigearl.net/|||||||||||Musica Antiqua|||||||||||||
|Big in Iowa ; http://www.biginiowa.com/|||||||||||Musical Celebration|||||||||||||
|Blackeyed Susans, The ; http://www.blackeyedsusans.com.au/|||||||||||Musical Travel (Series)|||||||||||||
|Blackie and the Rodeo Kings ; http://www.rodeokings.com/|||||||||||Mustard's Retreat|||||||||||||
|Blacks, The ; http://www.theblacks.net/|||||||||||Muzsikas|||||||||||||
|Blair, Maverick ; http://www.MaverickBlair.com/|||||||||||My Dublin Bay|||||||||||||
|Blame ; http://www.blameweb.com/|||||||||||My Fair Lady (Related Recordings)|||||||||||||
|Blanche ; http://www.blanchemusic.com/|||||||||||My Love Is In America|||||||||||||
|Blistered Fingers ; http://www.blisteredfingers.com/|||||||||||My My My|||||||||||||
|Blue County ; http://www.scottreeves.com/|||||||||||Billie Myers|||||||||||||
|Bluegrass Brethren, The ; http://www.bluegrassbrethren.com/|||||||||||Myrdhin|||||||||||||
|Bluegrass Company ; http://www.bluegrasscompany.com/||||||||||||||||||||||||
|BlueGround UnderGrass ; http://www.bluegroundundergrass.com/||||||||||||||||||||||||
|Bocephus King ; http://www.bocephusking.com/||||||||||||||||||||||||
|Boland, Victoria ; http://www.victoriaboland.com/|||||||||||MacCrimmon´s Revenge ; http://www.maccrimmonsrevenge.com/|||||||||||||
|Boon Companion ; http://www.booncompanion.com/|||||||||||Madredus ; http://madredeus.mind.pt/|||||||||||||
|Borden, Zak ; http://www.zakborden.com/|||||||||||Gurdas Mann ; http://www.gurdasmaan.com/|||||||||||||
|Bramlett, Bonnie ; http://www.bonniebramlett.com/|||||||||||Marais and Miranda ; http://www.maraisandmiranda.com/|||||||||||||
|Brennen Leigh ; http://www.brennenleigh.com/|||||||||||Brent Mason ; http://www.brentmason.com/|||||||||||||
|Bresh, Thom ; http://www.bresh.com/|||||||||||Erin McKeown ; http://www.erinmckeown.com/|||||||||||||
|Breze, Aldo ; http://www.aldobreze.com/|||||||||||Mediaeval Baebes ; http://www.mediaevalbaebes.com/|||||||||||||
|Brock, Ann & Terry ; http://www.brockparty.com/|||||||||||Dale Mehndie ; http://www.daler.com/|||||||||||||
|Brock, Brad & The Renegades ; http://www.bradbrock.com/|||||||||||Edgar Meyer ; http://www.sonyclassical.com/artists/meyer/adhome.html|||||||||||||
|Brody, Lane ; http://www.lanebrody.com/|||||||||||Joni Mitchell ; http://www.jonimitchell.com/|||||||||||||
|Brown, Baylie ; http://www.bayliebrown.com/||||||||||||||||||||||||
|Bruner, Kelly ; http://www.kellybruner.com/||||||||||||||||||||||||
|Bruntnell, Peter ; http://www.peterbruntnell.co.uk/||||||||||||||||||||||||
|Buchanan, Colin ; http://www.colinbuchanan.com.au/|||||||||||MacBeth, Pam |||||||||||||
|Burgess, Dave ; http://www.daveburgess.com/|||||||||||MacNeil, Rita |||||||||||||
|Burns, Brian ; http://www.brianburnsmusic.com/|||||||||||Madeira, Phil |||||||||||||
|Bushwackers, The ; http://www.bushwackers.com.au/|||||||||||Magee, Celina  |||||||||||||
|Buttless Chaps ; http://www.thebuttlesschaps.com/|||||||||||Mahood, Beverley |||||||||||||
||||||||||||Maines, Natalie  |||||||||||||
||||||||||||Major Dundee |||||||||||||
||||||||||||Malo, Raul |||||||||||||
||||||||||||Mandrell Sisters |||||||||||||
||||||||||||Marie Sisters, The |||||||||||||
||||||||||||Marie, Jill |||||||||||||
||||||||||||Marks, Johnny |||||||||||||
||||||||||||Martin, Brad |||||||||||||
||||||||||||Mary Beth Sippins and the Diamond Spurs |||||||||||||
||||||||||||Masson, Kiley Joe |||||||||||||
||||||||||||Matt Dunnam and the No. 6 Band |||||||||||||
||||||||||||Maurice Frawley & Working Class Ringos |||||||||||||
||||||||||||McCabe, Coley |||||||||||||
||||||||||||McCalister, Don |||||||||||||
||||||||||||McCauley, Megan Ashley |||||||||||||
||||||||||||McClelland, Wes |||||||||||||
||||||||||||McClintock, Steven |||||||||||||
||||||||||||McComas, Brian |||||||||||||
||||||||||||McCoy, Jason |||||||||||||
||||||||||||McIvor, Russ |||||||||||||
||||||||||||Mckay, Gus |||||||||||||
||||||||||||Melody Dunn & Desert Sky |||||||||||||
||||||||||||Menlo Park  |||||||||||||
||||||||||||Mensy, Tim |||||||||||||
||||||||||||Mercey Brothers, The |||||||||||||
||||||||||||Merritt, Tift |||||||||||||
||||||||||||Merv & Maria |||||||||||||
||||||||||||Metz, Liz Lynn |||||||||||||
||||||||||||Michaels, Jamison |||||||||||||
||||||||||||Mike Ireland & Holler |||||||||||||
||||||||||||Miller, Buddy and Julie |||||||||||||
||||||||||||Miller, Chris |||||||||||||
||||||||||||Miller, Devani |||||||||||||
||||||||||||Minter, Deborah |||||||||||||
||||||||||||Mo Robson Band, The |||||||||||||
||||||||||||Modern Eldorados, The |||||||||||||
||||||||||||Moffatt, Scott |||||||||||||
||||||||||||Mogollon |||||||||||||
||||||||||||Montgomery Gentry |||||||||||||
||||||||||||Montgomery, Kevin |||||||||||||
||||||||||||Moreland, Doug |||||||||||||
||||||||||||Moreno, Frankie |||||||||||||
||||||||||||Morgan, Lorrie  |||||||||||||
||||||||||||Mulholland, Michael |||||||||||||
||||||||||||Myny, Jen |||||||||||||
